PolicyID,Province,PostalCode,ZipCode,Gender,Age,VehicleType,VehicleMake,VehicleYear,CoverType,TotalPremium,TotalClaims,CustomValueEstimate,TransactionMonth,TransactionDate,LossRatio,HasClaim,VehicleAge,ClaimFrequency
POL1000174,Quebec,M7A,56105,Male,36.3,Sedan,BMW,2021,Basic,575.52,0.0,11820.52,2023-05,2023-05-03,0.0,0,2,0
POL1000175,Quebec,J6N,80545,Male,48.2,Hatchback,Mercedes,2013,Basic,567.54,0.0,2636.96,2022-05,2022-05-02,0.0,0,10,0
POL1000176,Saskatchewan,X8Z,89069,Female,43.6,Sedan,BMW,2017,Premium,695.73,1157.25,2616.71,2022-08,2022-08-23,1.663360786512009,1,6,1
POL1000177,Quebec,H7H,45774,Male,43.2,Hatchback,Honda,2022,Premium,699.52,0.0,20162.88,2023-02,2023-02-11,0.0,0,1,0
POL1000178,Quebec,N7A,60968,Female,45.9,SUV,Mercedes,2012,Basic,589.6,0.0,3865.76,2022-08,2022-08-17,0.0,0,11,0
POL1000179,Quebec,K6X,31632,Male,48.7,Sedan,Toyota,2021,Premium,1053.12,0.0,11755.4,2023-05,2023-05-06,0.0,0,2,0
POL1000180,Quebec,O2T,80008,Female,53.2,Hatchback,Hyundai,2013,Premium,865.81,0.0,3407.96,2022-01,2022-01-14,0.0,0,10,0
POL1000181,Alberta,A6S,83975,Female,29.7,Hatchback,Ford,2016,Basic,638.92,0.0,2549.66,2022-05,2022-05-12,0.0,0,7,0
POL1000182,Quebec,V0C,94246,Female,47.1,SUV,Nissan,2016,Basic,737.68,0.0,3533.24,2022-01,2022-01-20,0.0,0,7,0
POL1000183,Manitoba,N2O,33819,Male,44.1,SUV,Ford,2017,Basic,620.42,2000.09,4054.42,2022-06,2022-06-08,3.2237677702201735,1,6,1
POL1000184,British Columbia,B4M,52906,Female,28.1,Convertible,BMW,2013,Premium,1202.53,0.0,2576.94,2022-07,2022-07-02,0.0,0,10,0
POL1000185,Ontario,G7K,54236,Male,44.6,Sedan,Mazda,2020,Premium,1154.68,0.0,10117.55,2022-07,2022-07-17,0.0,0,3,0
POL1000186,Quebec,Y6I,65255,Male,54.7,Truck,Kia,2016,Premium,1093.07,0.0,3276.71,2022-02,2022-02-19,0.0,0,7,0
POL1000187,British Columbia,I1P,12540,Male,47.0,SUV,Mercedes,2022,Premium,1247.78,5746.42,23651.95,2022-12,2022-12-15,4.60531503951017,1,1,1
POL1000188,Saskatchewan,X8B,55870,Male,23.2,Hatchback,Volkswagen,2013,Basic,990.49,0.0,3491.27,2022-07,2022-07-01,0.0,0,10,0
POL1000189,Ontario,H1Y,95426,Male,18.0,SUV,Chevrolet,2017,Basic,1122.61,110.89,3424.12,2022-06,2022-06-12,0.0987787388318294,1,6,1
POL1000190,Ontario,B0H,36130,Female,50.6,SUV,Hyundai,2022,Basic,728.68,2900.38,24251.26,2023-03,2023-03-17,3.980320579678323,1,1,1
POL1000191,Ontario,A9E,41266,Male,31.7,Coupe,Mercedes,2011,Premium,1399.33,0.0,2553.59,2023-03,2023-03-02,0.0,0,12,0
POL1000192,Quebec,E7V,24993,Female,45.8,Convertible,BMW,2012,Premium,981.65,0.0,2805.92,2023-01,2023-01-19,0.0,0,11,0
POL1000193,Ontario,S3O,43586,Female,46.7,Sedan,BMW,2013,Basic,641.69,0.0,3220.5,2022-12,2022-12-20,0.0,0,10,0
POL1000194,Quebec,Y5F,89415,Female,52.1,Hatchback,Mercedes,2011,Basic,526.72,0.0,3534.84,2022-03,2022-03-07,0.0,0,12,0
POL1000195,Alberta,T1Y,31465,Male,18.0,SUV,Audi,2015,Basic,1359.68,0.0,3167.9,2022-08,2022-08-31,0.0,0,8,0
POL1000196,Ontario,J1S,13365,Male,32.5,Sedan,Chevrolet,2015,Basic,718.5,0.0,3191.56,2023-01,2023-01-16,0.0,0,8,0
POL1000197,New Brunswick,J9V,59192,Male,47.2,Coupe,Honda,2018,Basic,772.17,0.0,4564.86,2022-08,2022-08-15,0.0,0,5,0
POL1000198,Ontario,M3C,87607,Female,43.6,Coupe,Ford,2020,Basic,1007.72,0.0,10063.41,2022-06,2022-06-13,0.0,0,3,0
POL1000199,Ontario,W3D,49529,Male,31.0,Hatchback,Nissan,2011,Basic,865.45,0.0,3351.91,2023-01,2023-01-22,0.0,0,12,0
POL1000200,Quebec,V9Z,25866,Male,49.5,SUV,Audi,2017,Deluxe,1336.06,0.0,3228.16,2023-01,2023-01-01,0.0,0,6,0
POL1000201,Manitoba,Z9Z,15383,Male,36.7,Coupe,Audi,2010,Basic,983.18,0.0,3201.5,2022-09,2022-09-17,0.0,0,13,0
POL1000202,Ontario,L8N,96706,Female,29.7,Sedan,Chevrolet,2011,Basic,730.84,0.0,3568.15,2022-09,2022-09-22,0.0,0,12,0
POL1000203,Quebec,L1Q,94874,Female,44.4,Hatchback,Mazda,2018,Basic,686.22,0.0,4918.53,2022-08,2022-08-14,0.0,0,5,0
POL1000204,Ontario,K0N,74251,Female,41.6,Sedan,Volkswagen,2010,Basic,658.01,0.0,2817.53,2022-11,2022-11-10,0.0,0,13,0
POL1000205,Quebec,D6L,93307,Female,41.4,SUV,Toyota,2014,Premium,1001.0,2704.77,3380.96,2022-03,2022-03-07,2.702067932067932,1,9,1
POL1000206,Newfoundland,O2N,33086,Female,28.9,Sedan,Ford,2013,Deluxe,737.33,2265.96,2832.45,2022-10,2022-10-29,3.073196533438216,1,10,1
POL1000207,Manitoba,X8U,45400,Female,46.0,Sedan,Hyundai,2012,Basic,667.89,0.0,3180.92,2022-08,2022-08-07,0.0,0,11,0
POL1000208,Quebec,T8Y,73372,Male,28.4,Truck,Nissan,2012,Basic,946.97,1641.66,3718.61,2022-09,2022-09-27,1.7335924052504303,1,11,1
POL1000209,Ontario,O6X,87656,Female,41.8,Truck,Ford,2012,Premium,1243.84,0.0,4259.19,2022-03,2022-03-04,0.0,0,11,0
POL1000210,British Columbia,I5H,21359,Female,64.5,SUV,Nissan,2015,Basic,640.69,2512.24,3394.97,2022-03,2022-03-30,3.921147512837721,1,8,1
POL1000211,Ontario,I7H,70910,Female,51.3,Sedan,Hyundai,2013,Basic,883.89,0.0,3452.71,2022-05,2022-05-07,0.0,0,10,0
POL1000212,Ontario,S9V,59674,Female,46.7,SUV,Kia,2011,Premium,1123.09,0.0,3378.46,2022-07,2022-07-20,0.0,0,12,0
POL1000213,British Columbia,K0P,52600,Female,67.0,Coupe,Nissan,2010,Basic,1183.66,0.0,2498.65,2022-06,2022-06-23,0.0,0,13,0
POL1000214,Quebec,F7G,56507,Female,46.1,Hatchback,Ford,2015,Premium,821.6,0.0,2684.92,2023-06,2023-06-24,0.0,0,8,0
POL1000215,Alberta,Z4K,46655,Male,56.5,Convertible,Mazda,2011,Basic,1023.66,0.0,3580.61,2022-09,2022-09-19,0.0,0,12,0
POL1000216,Ontario,T4R,11330,Female,41.3,SUV,Hyundai,2022,Basic,886.2,0.0,20992.82,2022-02,2022-02-18,0.0,0,1,0
POL1000217,Ontario,Q3C,41635,Male,34.4,Sedan,Mazda,2010,Basic,947.05,0.0,3086.46,2022-12,2022-12-29,0.0,0,13,0
POL1000218,Quebec,X6P,82768,Female,33.0,Truck,Audi,2018,Basic,821.89,0.0,5112.13,2022-05,2022-05-07,0.0,0,5,0
POL1000219,Quebec,Y3W,72402,Male,50.2,SUV,Mazda,2017,Deluxe,1366.14,0.0,3911.86,2022-10,2022-10-28,0.0,0,6,0
POL1000220,British Columbia,U7O,12260,Male,48.3,Coupe,Toyota,2013,Premium,1064.35,0.0,2860.61,2023-04,2023-04-30,0.0,0,10,0
POL1000221,Quebec,C4H,63005,Male,45.0,Coupe,Toyota,2021,Basic,862.03,0.0,16473.66,2022-04,2022-04-15,0.0,0,2,0
POL1000222,Quebec,W3J,97026,Female,49.7,Sedan,Hyundai,2018,Basic,555.99,0.0,5275.75,2023-01,2023-01-22,0.0,0,5,0
POL1000223,Ontario,S5P,82544,Female,43.7,Sedan,Mazda,2012,Basic,640.33,0.0,2879.24,2022-02,2022-02-18,0.0,0,11,0
POL1000224,Ontario,Q5N,82140,Female,37.9,SUV,Kia,2011,Basic,702.07,0.0,3813.8,2022-01,2022-01-30,0.0,0,12,0
POL1000225,Alberta,K5W,69473,Male,22.2,Coupe,Mazda,2021,Deluxe,2277.68,0.0,12985.65,2022-04,2022-04-28,0.0,0,2,0
POL1000226,Ontario,I4I,40217,Male,52.4,SUV,Chevrolet,2014,Deluxe,1416.99,2585.35,3231.69,2023-02,2023-02-23,1.8245365175477597,1,9,1
POL1000227,Ontario,D3K,25670,Male,53.5,SUV,Toyota,2010,Premium,1210.75,0.0,3546.89,2022-07,2022-07-23,0.0,0,13,0
POL1000228,New Brunswick,X8Y,34267,Male,28.7,Sedan,Nissan,2020,Premium,676.62,0.0,9236.93,2022-12,2022-12-29,0.0,0,3,0
POL1000229,Ontario,G3X,73464,Male,41.7,Sedan,Kia,2022,Basic,773.58,9365.17,19720.57,2022-02,2022-02-04,12.106272137335505,1,1,1
POL1000230,New Brunswick,I9Y,78765,Female,42.9,Sedan,Chevrolet,2010,Basic,539.23,0.0,3049.69,2022-11,2022-11-01,0.0,0,13,0
POL1000231,Ontario,T4D,35443,Female,50.8,Sedan,Audi,2012,Basic,868.4,0.0,3250.82,2022-12,2022-12-07,0.0,0,11,0
POL1000232,Quebec,J3L,33519,Female,24.9,Sedan,Mazda,2017,Deluxe,1341.93,0.0,3380.11,2023-05,2023-05-24,0.0,0,6,0
POL1000233,Manitoba,J0W,80010,Other,29.6,Hatchback,Hyundai,2017,Premium,602.28,1936.19,2874.17,2022-06,2022-06-13,3.2147672179052935,1,6,1
POL1000234,Quebec,E4B,17146,Male,60.0,Sedan,Mercedes,2020,Premium,724.32,0.0,11795.33,2023-06,2023-06-08,0.0,0,3,0
POL1000235,Nova Scotia,R4W,26551,Female,58.7,SUV,Mazda,2021,Premium,833.3,0.0,16117.13,2023-02,2023-02-21,0.0,0,2,0
POL1000236,Saskatchewan,U7D,11607,Female,18.2,SUV,Toyota,2012,Deluxe,1432.92,0.0,3665.18,2022-12,2022-12-31,0.0,0,11,0
POL1000237,Newfoundland,S4P,72746,Male,63.2,Sedan,Toyota,2010,Premium,814.69,0.0,2474.95,2023-03,2023-03-19,0.0,0,13,0
POL1000238,Saskatchewan,O5F,16734,Female,48.7,Sedan,Ford,2015,Premium,716.05,0.0,3173.36,2023-07,2023-07-01,0.0,0,8,0
POL1000239,Nova Scotia,I7D,18564,Male,29.7,Sedan,Ford,2011,Premium,945.84,2202.83,2753.54,2022-01,2022-01-25,2.32896684428656,1,12,1
POL1000240,Saskatchewan,M7C,85631,Male,32.6,Coupe,Hyundai,2010,Premium,1016.59,0.0,2506.33,2023-01,2023-01-19,0.0,0,13,0
POL1000241,Ontario,U0E,29555,Female,42.3,Sedan,Nissan,2012,Premium,989.58,319.22,3237.31,2022-12,2022-12-24,0.3225812971159482,1,11,1
POL1000242,Alberta,Z9J,21164,Female,34.4,Hatchback,Mazda,2011,Basic,613.6,0.0,2754.35,2022-10,2022-10-22,0.0,0,12,0
POL1000243,Ontario,H1R,64548,Male,37.4,Sedan,Audi,2020,Basic,872.93,0.0,12505.82,2023-03,2023-03-13,0.0,0,3,0
POL1000244,British Columbia,T9Z,91057,Male,57.8,Truck,Volkswagen,2019,Premium,1187.0,0.0,10548.36,2022-06,2022-06-27,0.0,0,4,0
POL1000245,Alberta,H8M,69049,Female,34.3,Coupe,Mercedes,2013,Basic,969.82,0.0,2725.69,2022-10,2022-10-17,0.0,0,10,0
POL1000246,British Columbia,O4S,66207,Male,44.0,Sedan,Toyota,2019,Premium,1051.26,0.0,8299.15,2022-03,2022-03-29,0.0,0,4,0
POL1000247,Ontario,J9T,17894,Female,28.6,Sedan,Hyundai,2022,Deluxe,1411.1,0.0,14483.52,2023-03,2023-03-04,0.0,0,1,0
POL1000248,Quebec,T1Y,37235,Female,50.3,SUV,Nissan,2021,Premium,744.84,0.0,14296.04,2022-06,2022-06-24,0.0,0,2,0
POL1000249,British Columbia,U3I,96563,Male,41.8,Hatchback,Toyota,2017,Premium,1085.41,0.0,3243.05,2023-06,2023-06-17,0.0,0,6,0
POL1000250,Ontario,C2H,32782,Other,66.9,SUV,Audi,2021,Deluxe,1631.52,0.0,14776.84,2022-08,2022-08-15,0.0,0,2,0
POL1000251,Ontario,R1F,10350,Male,35.1,Coupe,Honda,2014,Premium,1565.18,0.0,2654.39,2023-04,2023-04-04,0.0,0,9,0
POL1000252,Alberta,N7W,87832,Female,50.1,Sedan,Hyundai,2017,Deluxe,928.52,0.0,3284.52,2022-05,2022-05-29,0.0,0,6,0
POL1000253,Quebec,P4B,40340,Female,55.7,SUV,BMW,2021,Basic,750.99,0.0,19763.17,2022-02,2022-02-13,0.0,0,2,0
POL1000254,Saskatchewan,J4W,69510,Male,43.6,Truck,Toyota,2013,Deluxe,948.17,0.0,4104.3,2022-07,2022-07-01,0.0,0,10,0
POL1000255,British Columbia,C3I,91927,Male,32.4,Truck,Volkswagen,2021,Basic,1026.78,0.0,17184.43,2023-04,2023-04-10,0.0,0,2,0
POL1000256,Ontario,S3N,25043,Male,45.3,Coupe,Hyundai,2011,Basic,1069.91,0.0,2798.52,2022-02,2022-02-24,0.0,0,12,0
POL1000257,Ontario,R3U,29528,Female,40.2,SUV,Kia,2014,Premium,1256.3,3416.47,4270.59,2022-08,2022-08-13,2.7194698718458965,1,9,1
POL1000258,Ontario,I2C,17816,Male,21.4,Truck,Hyundai,2022,Basic,1510.95,0.0,23353.28,2022-08,2022-08-06,0.0,0,1,0
POL1000259,Newfoundland,F4T,84607,Female,49.5,Sedan,Nissan,2013,Premium,758.47,0.0,2490.73,2022-03,2022-03-31,0.0,0,10,0
POL1000260,Alberta,J7D,71433,Female,35.5,SUV,Kia,2022,Premium,974.25,0.0,20299.41,2023-05,2023-05-06,0.0,0,1,0
POL1000261,Nova Scotia,W4W,62757,Female,36.2,Sedan,Mercedes,2021,Premium,626.43,0.0,15064.0,2022-01,2022-01-05,0.0,0,2,0
POL1000262,Quebec,I8R,74722,Male,21.1,Sedan,Honda,2022,Deluxe,2033.33,0.0,17822.18,2023-03,2023-03-22,0.0,0,1,0
POL1000263,Quebec,O1T,15224,Male,39.8,SUV,Ford,2015,Basic,684.32,0.0,3074.97,2022-11,2022-11-27,0.0,0,8,0
POL1000264,Nova Scotia,N5T,42816,Male,45.4,Sedan,Ford,2021,Deluxe,1178.84,0.0,16694.4,2022-05,2022-05-19,0.0,0,2,0
POL1000265,Saskatchewan,A1H,98381,Male,44.5,Sedan,Mercedes,2015,Basic,482.12,0.0,3395.27,2022-05,2022-05-05,0.0,0,8,0
POL1000266,Ontario,S9A,98117,Female,45.1,SUV,Chevrolet,2010,Basic,939.87,0.0,4440.25,2022-04,2022-04-03,0.0,0,13,0
POL1000267,Ontario,I9B,32962,Female,40.2,Sedan,BMW,2021,Deluxe,1112.56,0.0,14752.44,2022-11,2022-11-18,0.0,0,2,0
POL1000268,Ontario,P8U,67963,Male,56.7,SUV,Mazda,2022,Basic,1078.48,0.0,18307.36,2023-06,2023-06-30,0.0,0,1,0
POL1000269,Ontario,I2S,67132,Other,40.8,Coupe,Toyota,2012,Basic,1099.94,0.0,3502.11,2022-01,2022-01-17,0.0,0,11,0
POL1000270,Ontario,U7C,71605,Female,31.8,Hatchback,Honda,2010,Basic,851.66,0.0,2522.16,2022-02,2022-02-10,0.0,0,13,0
POL1000271,Ontario,L6K,52081,Male,49.5,Sedan,Honda,2017,Basic,997.02,0.0,3097.95,2022-04,2022-04-09,0.0,0,6,0
POL1000272,Quebec,V1F,53228,Male,51.1,Truck,Volkswagen,2017,Basic,933.71,0.0,4234.74,2022-04,2022-04-19,0.0,0,6,0
POL1000273,Ontario,N7J,96846,Female,34.3,Sedan,Audi,2021,Premium,907.91,0.0,12853.35,2023-01,2023-01-02,0.0,0,2,0
POL1000274,British Columbia,M8B,69614,Male,45.2,Coupe,Volkswagen,2013,Basic,1158.08,0.0,3046.91,2022-10,2022-10-06,0.0,0,10,0
POL1000275,Quebec,C5I,52372,Female,44.9,SUV,Hyundai,2018,Premium,725.59,0.0,5905.44,2023-01,2023-01-26,0.0,0,5,0
POL1000276,Ontario,D6Q,10150,Male,51.9,Sedan,Ford,2013,Premium,1203.17,0.0,2907.16,2023-06,2023-06-21,0.0,0,10,0
POL1000277,Ontario,V8O,64165,Male,38.0,Sedan,Kia,2015,Basic,750.35,0.0,3314.98,2022-09,2022-09-29,0.0,0,8,0
POL1000278,Ontario,B3Q,57419,Female,41.0,Coupe,Hyundai,2010,Deluxe,1325.45,0.0,2718.39,2023-03,2023-03-12,0.0,0,13,0
POL1000279,Ontario,T7U,67939,Female,30.3,SUV,Toyota,2010,Premium,917.49,0.0,4458.63,2022-07,2022-07-13,0.0,0,13,0
POL1000280,Saskatchewan,Y0G,45003,Male,53.0,Hatchback,Audi,2022,Deluxe,840.3,0.0,19088.08,2022-05,2022-05-21,0.0,0,1,0
POL1000281,British Columbia,R2J,67424,Male,51.9,Sedan,Toyota,2010,Premium,992.03,0.0,3536.51,2023-04,2023-04-19,0.0,0,13,0
POL1000282,Ontario,W7D,13783,Female,45.5,Sedan,Chevrolet,2012,Basic,830.58,0.0,3564.31,2022-11,2022-11-11,0.0,0,11,0
POL1000283,British Columbia,U9Z,41365,Female,33.6,SUV,Nissan,2012,Basic,715.18,2978.72,3723.4,2023-04,2023-04-28,4.1649934282278585,1,11,1
POL1000284,British Columbia,W2J,82199,Female,42.2,Sedan,Mercedes,2012,Premium,728.95,0.0,2775.44,2022-06,2022-06-28,0.0,0,11,0
POL1000285,British Columbia,A8N,22217,Male,42.8,Sedan,Toyota,2021,Basic,714.55,0.0,13176.57,2022-04,2022-04-07,0.0,0,2,0
POL1000286,Ontario,H1O,25396,Female,52.1,SUV,Honda,2018,Premium,985.23,0.0,5141.46,2023-03,2023-03-28,0.0,0,5,0
POL1000287,Alberta,U2P,48254,Other,37.8,Hatchback,Audi,2016,Basic,702.48,0.0,2521.65,2022-12,2022-12-04,0.0,0,7,0
POL1000288,Ontario,Q4N,73242,Female,39.7,SUV,Mazda,2018,Premium,1142.4,0.0,6056.82,2022-07,2022-07-23,0.0,0,5,0
POL1000289,Quebec,P3O,82255,Male,36.8,SUV,Ford,2011,Basic,822.96,0.0,4452.81,2022-10,2022-10-22,0.0,0,12,0
POL1000290,Quebec,E6G,88561,Female,38.6,Sedan,Honda,2014,Basic,759.04,0.0,2701.07,2023-04,2023-04-26,0.0,0,9,0
POL1000291,Quebec,Q2C,46208,Female,31.3,SUV,Kia,2021,Basic,612.22,0.0,14819.46,2022-03,2022-03-20,0.0,0,2,0
POL1000292,British Columbia,Y6K,76550,Male,22.7,SUV,Audi,2010,Premium,1878.08,0.0,3330.73,2022-02,2022-02-15,0.0,0,13,0
POL1000293,British Columbia,I0J,49132,Male,57.2,Convertible,Toyota,2019,Basic,1055.36,0.0,6696.4,2022-05,2022-05-07,0.0,0,4,0
POL1000294,Quebec,S9V,74178,Female,44.2,SUV,Ford,2017,Basic,717.2,0.0,4006.01,2023-05,2023-05-08,0.0,0,6,0
POL1000295,Ontario,E7R,73483,Male,43.6,Truck,Chevrolet,2010,Basic,920.82,1842.68,3371.34,2022-11,2022-11-10,2.001129428118416,1,13,1
POL1000296,Ontario,L5R,81228,Male,59.1,Truck,Ford,2013,Deluxe,1676.52,0.0,3300.42,2023-05,2023-05-09,0.0,0,10,0
POL1000297,Saskatchewan,M7K,34727,Male,59.6,SUV,Hyundai,2016,Basic,623.6,0.0,4343.02,2022-07,2022-07-06,0.0,0,7,0
POL1000298,British Columbia,W3S,60196,Male,65.7,SUV,Chevrolet,2011,Premium,1500.74,0.0,3096.01,2023-05,2023-05-27,0.0,0,12,0
POL1000299,Ontario,H6B,51704,Male,31.0,Sedan,Audi,2022,Basic,685.41,0.0,15028.2,2022-01,2022-01-03,0.0,0,1,0
POL1000300,Ontario,X7W,59968,Male,61.0,Sedan,BMW,2010,Basic,900.29,0.0,3458.03,2022-03,2022-03-10,0.0,0,13,0
POL1000301,Saskatchewan,M2P,14852,Male,27.8,SUV,Volkswagen,2016,Basic,722.1,0.0,3114.95,2022-11,2022-11-07,0.0,0,7,0
POL1000302,British Columbia,E8S,53515,Female,47.4,SUV,Volkswagen,2016,Basic,718.21,3484.27,4355.34,2022-02,2022-02-08,4.851324821431057,1,7,1
POL1000303,Alberta,D7D,78937,Male,33.2,Hatchback,Toyota,2021,Deluxe,1254.5,0.0,13659.58,2022-10,2022-10-12,0.0,0,2,0
POL1000304,Ontario,O0X,28894,Female,18.0,SUV,Toyota,2016,Basic,1378.07,0.0,4098.6,2022-10,2022-10-16,0.0,0,7,0
POL1000305,Quebec,N2C,71537,Male,27.2,Hatchback,Ford,2019,Basic,563.22,0.0,7111.56,2023-06,2023-06-24,0.0,0,4,0
POL1000306,Ontario,Z4K,91691,Male,29.2,Sedan,Mazda,2017,Premium,1080.03,0.0,2898.93,2022-01,2022-01-19,0.0,0,6,0
POL1000307,Quebec,W6U,20527,Female,33.9,Coupe,Honda,2011,Basic,955.31,0.0,3157.7,2022-07,2022-07-24,0.0,0,12,0
POL1000308,Quebec,K8M,51505,Female,39.5,Convertible,Toyota,2016,Basic,990.9,0.0,3214.68,2022-04,2022-04-13,0.0,0,7,0
POL1000309,Ontario,U7R,14705,Male,63.2,Coupe,Hyundai,2020,Basic,1124.9,0.0,11565.08,2023-01,2023-01-15,0.0,0,3,0
POL1000310,Alberta,T1H,92727,Female,44.2,SUV,Mercedes,2018,Basic,690.01,0.0,6978.9,2022-12,2022-12-05,0.0,0,5,0
POL1000311,Quebec,V4H,21846,Female,46.9,SUV,Kia,2014,Basic,745.61,0.0,3023.26,2022-07,2022-07-13,0.0,0,9,0
POL1000312,Ontario,N1Y,93066,Female,50.2,Hatchback,Honda,2011,Premium,1090.47,0.0,2677.86,2022-11,2022-11-19,0.0,0,12,0
POL1000313,Ontario,W1O,31805,Male,18.0,SUV,Kia,2016,Basic,1373.98,0.0,4084.11,2022-04,2022-04-06,0.0,0,7,0
POL1000314,Alberta,W4A,16028,Male,37.5,Coupe,Hyundai,2013,Premium,1241.42,0.0,3338.35,2023-04,2023-04-25,0.0,0,10,0
POL1000315,Ontario,K0J,56984,Female,65.3,Hatchback,Mazda,2022,Basic,932.42,0.0,15959.35,2023-03,2023-03-18,0.0,0,1,0
POL1000316,British Columbia,L6E,42007,Female,42.4,Truck,BMW,2014,Premium,910.9,0.0,3710.88,2022-02,2022-02-23,0.0,0,9,0
POL1000317,Quebec,Q6S,99364,Male,43.7,Sedan,Kia,2011,Basic,818.85,0.0,3008.47,2023-05,2023-05-29,0.0,0,12,0
POL1000318,Nova Scotia,Z2F,32946,Male,38.0,SUV,Mercedes,2018,Basic,864.89,0.0,6590.94,2022-06,2022-06-05,0.0,0,5,0
POL1000319,Ontario,C9M,91226,Male,27.0,Hatchback,Audi,2015,Basic,891.42,0.0,3385.98,2022-12,2022-12-06,0.0,0,8,0
POL1000320,Ontario,V3P,86435,Male,48.9,SUV,Mercedes,2015,Basic,1073.68,0.0,4236.49,2022-08,2022-08-05,0.0,0,8,0
POL1000321,Manitoba,E3O,93611,Female,49.8,Sedan,Audi,2017,Premium,603.17,0.0,3297.61,2022-01,2022-01-27,0.0,0,6,0
POL1000322,Newfoundland,I7I,97404,Female,49.1,Sedan,Toyota,2012,Basic,483.42,0.0,3340.49,2023-05,2023-05-23,0.0,0,11,0
POL1000323,Ontario,A7J,98815,Female,47.3,Sedan,Nissan,2011,Premium,886.64,0.0,2559.17,2023-03,2023-03-18,0.0,0,12,0
POL1000324,Quebec,R2C,67898,Female,64.1,SUV,Ford,2020,Premium,752.73,0.0,14183.62,2023-06,2023-06-24,0.0,0,3,0
POL1000325,Ontario,L9J,93746,Female,52.3,Convertible,Mazda,2011,Premium,1507.65,0.0,3258.12,2022-10,2022-10-15,0.0,0,12,0
POL1000326,Ontario,N4O,49599,Female,63.4,Van,BMW,2021,Premium,1136.63,0.0,15103.96,2023-04,2023-04-03,0.0,0,2,0
POL1000327,British Columbia,G6P,23979,Female,33.9,Coupe,Toyota,2017,Premium,1123.49,0.0,3201.31,2023-03,2023-03-10,0.0,0,6,0
POL1000328,Alberta,H6S,57049,Female,58.6,Convertible,Ford,2021,Basic,903.88,0.0,12060.67,2023-03,2023-03-14,0.0,0,2,0
POL1000329,Quebec,S4W,48696,Female,50.2,SUV,Mercedes,2013,Basic,682.41,0.0,3126.85,2023-03,2023-03-15,0.0,0,10,0
POL1000330,Alberta,A6I,11061,Male,44.0,Truck,Kia,2014,Premium,1279.37,0.0,3187.83,2022-08,2022-08-22,0.0,0,9,0
POL1000331,Quebec,S0T,75107,Female,49.6,Hatchback,BMW,2013,Basic,592.29,0.0,2875.15,2022-12,2022-12-16,0.0,0,10,0
POL1000332,Quebec,J3T,56179,Female,45.9,Sedan,Kia,2013,Basic,753.25,0.0,2489.79,2022-03,2022-03-25,0.0,0,10,0
POL1000333,Alberta,H3T,42850,Female,18.0,Convertible,Nissan,2021,Basic,1579.58,0.0,13027.02,2022-03,2022-03-01,0.0,0,2,0
POL1000334,Ontario,V2U,22735,Male,34.6,Convertible,Volkswagen,2015,Deluxe,2134.72,0.0,2491.78,2023-01,2023-01-11,0.0,0,8,0
POL1000335,Quebec,U0J,67779,Male,53.1,Sedan,Mazda,2014,Basic,783.0,0.0,2764.35,2022-04,2022-04-22,0.0,0,9,0
POL1000336,New Brunswick,B9L,27224,Male,41.4,SUV,Audi,2019,Basic,658.99,0.0,8762.9,2023-06,2023-06-14,0.0,0,4,0
POL1000337,Alberta,C4K,64460,Female,38.8,Truck,Audi,2016,Premium,1114.91,2219.21,4410.63,2022-07,2022-07-20,1.9904835367877227,1,7,1
POL1000338,Ontario,F3E,80701,Female,18.0,Truck,Honda,2016,Premium,1670.04,0.0,3770.78,2022-08,2022-08-17,0.0,0,7,0
POL1000339,British Columbia,L8Q,45720,Female,22.4,SUV,Mercedes,2013,Deluxe,2214.02,0.0,4112.4,2022-07,2022-07-10,0.0,0,10,0
POL1000340,Ontario,F4P,48684,Male,24.5,Sedan,Honda,2015,Premium,1632.54,0.0,3070.52,2022-01,2022-01-06,0.0,0,8,0
POL1000341,Alberta,X5Z,25095,Male,43.5,SUV,Kia,2021,Premium,1156.71,0.0,19571.48,2022-12,2022-12-11,0.0,0,2,0
POL1000342,Alberta,O1E,39571,Female,69.8,Hatchback,Volkswagen,2011,Basic,728.24,0.0,2678.47,2022-09,2022-09-30,0.0,0,12,0
POL1000343,Ontario,V6Z,83048,Male,67.2,Van,Audi,2017,Basic,998.34,0.0,3490.12,2023-05,2023-05-12,0.0,0,6,0
POL1000344,Alberta,L1Z,61717,Female,48.9,SUV,Audi,2022,Premium,886.25,0.0,24034.2,2023-04,2023-04-12,0.0,0,1,0
POL1000345,Saskatchewan,A4R,26199,Female,52.0,SUV,BMW,2016,Premium,681.72,0.0,4279.47,2023-01,2023-01-02,0.0,0,7,0
POL1000346,British Columbia,O5V,98125,Male,21.4,Sedan,Hyundai,2017,Basic,1009.89,0.0,2855.7,2022-05,2022-05-19,0.0,0,6,0
POL1000347,British Columbia,I9M,93695,Female,36.4,Sedan,Volkswagen,2022,Deluxe,1297.33,0.0,19906.02,2023-05,2023-05-08,0.0,0,1,0
POL1000348,Ontario,L1V,40647,Female,41.2,Sedan,Toyota,2014,Deluxe,1331.8,0.0,3519.85,2022-09,2022-09-30,0.0,0,9,0
POL1000349,Ontario,P0T,83584,Female,55.6,Sedan,Mercedes,2016,Premium,962.43,0.0,2820.5,2022-02,2022-02-27,0.0,0,7,0
